status_type,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
3,0.046921443736730364,0.007908527870414484,0.010514018691588784,0.04076433121019108,0.0426179604261796,0.0,0.006369426751592357,0.0,0.0
1,0.03227176220806794,9.528346831824679e-05,0.0,0.031634819532908705,0.0045662100456621,0.0,0.0,0.0,0.0
1,0.049681528662420385,0.0007146260123868509,0.0002920560747663551,0.046921443736730364,0.0182648401826484,0.0035971223021582736,0.0,0.0,0.0
1,0.048195329087048835,0.0003334921391138637,0.0002920560747663551,0.04607218683651804,0.0106544901065449,0.007194244604316547,0.006369426751592357,0.0,0.0
1,0.020806794055201697,0.0,0.0,0.02038216560509554,0.0,0.007194244604316547,0.0,0.0,0.0
3,0.003821656050955414,0.0,0.0,0.003821656050955414,0.0,0.0,0.0,0.0,0.0
1,0.02165605095541401,0.0,0.0,0.021231422505307854,0.0,0.007194244604316547,0.0,0.0,0.0
3,0.007855626326963907,0.0,0.0002920560747663551,0.007855626326963907,0.0,0.0,0.0,0.0,0.0
3,0.01592356687898089,0.001715102429728442,0.0040887850467289715,0.014861995753715499,0.0076103500761035,0.0,0.0,0.0,0.0
3,0.01910828025477707,0.0037160552644116248,0.002628504672897196,0.018046709129511677,0.0076103500761035,0.0,0.0,0.0,0.0
1,0.03078556263269639,0.0004287756074321105,0.0,0.02929936305732484,0.0106544901065449,0.0,0.0,0.0,0.0
3,0.05371549893842888,0.014292520247737018,0.009053738317757009,0.04861995753715499,0.0334855403348554,0.0035971223021582736,0.006369426751592357,0.0,0.0
1,0.018046709129511677,0.0,0.0,0.017197452229299363,0.0030441400304414,0.007194244604316547,0.0,0.0,0.0
3,0.009554140127388535,0.0006669842782277274,0.0,0.008492569002123142,0.0076103500761035,0.0,0.0,0.0,0.0
1,0.019532908704883226,0.0,0.0,0.018046709129511677,0.0060882800608828,0.007194244604316547,0.006369426751592357,0.0,0.0
1,0.02653927813163482,4.7641734159123394e-05,0.0,0.024628450106157114,0.0121765601217656,0.0035971223021582736,0.0,0.0,0.0
1,0.02526539278131635,0.00019056693663649358,0.0,0.024628450106157114,0.0045662100456621,0.0,0.0,0.0,0.0
1,0.06220806794055202,0.00038113387327298715,0.0,0.059660297239915075,0.0167427701674277,0.0035971223021582736,0.0,0.0,0.0
3,0.027176220806794056,0.006526917579799904,0.007593457943925234,0.02335456475583864,0.0243531202435312,0.007194244604316547,0.0,0.0,0.0
1,0.017834394904458598,0.0007146260123868509,0.003796728971962617,0.016560509554140127,0.0076103500761035,0.0035971223021582736,0.0,0.0,0.0
1,0.014012738853503185,0.0005240590757503573,0.0017523364485981308,0.012951167728237793,0.0060882800608828,0.0035971223021582736,0.0,0.0,0.0
3,0.03630573248407643,0.01391138637446403,0.008177570093457943,0.03184713375796178,0.0289193302891933,0.0035971223021582736,0.006369426751592357,0.0,0.0
3,0.01910828025477707,0.003430204859456884,0.006717289719626168,0.016772823779193206,0.015220700152207,0.0035971223021582736,0.0,0.0,0.0
3,0.02951167728237792,0.0018580276322058124,0.002628504672897196,0.025690021231422507,0.0243531202435312,0.0035971223021582736,0.006369426751592357,0.0,0.0
3,0.05010615711252654,0.008623153882801333,0.006133177570093458,0.04267515923566879,0.0502283105022831,0.0,0.006369426751592357,0.0,0.03225806451612903
3,0.04777070063694268,0.010004764173415913,0.009929906542056074,0.04097664543524416,0.045662100456621,0.0,0.012738853503184714,0.0,0.0
1,0.058386411889596604,0.0005717008099094807,0.0,0.055201698513800426,0.0167427701674277,0.014388489208633094,0.0,0.0,0.0
3,0.07898089171974522,0.021724630776560266,0.01080607476635514,0.07091295116772824,0.0471841704718417,0.0035971223021582736,0.006369426751592357,0.0196078431372549,0.12903225806451613
1,0.09447983014861996,0.0004287756074321105,0.0,0.08895966029723991,0.0350076103500761,0.01079136690647482,0.0,0.0,0.0
3,0.027176220806794056,0.0028585040495474035,0.0032126168224299065,0.024203821656050957,0.0197869101978691,0.0,0.0,0.0,0.03225806451612903
3,0.03949044585987261,0.011195807527393997,0.013434579439252336,0.034607218683651804,0.0289193302891933,0.0,0.01910828025477707,0.0,0.03225806451612903
3,0.06560509554140127,0.021152929966650785,0.010514018691588784,0.053927813163481955,0.0639269406392694,0.007194244604316547,0.050955414012738856,0.058823529411764705,0.0
1,0.01634819532908705,0.0005240590757503573,0.0008761682242990654,0.01592356687898089,0.0030441400304414,0.0,0.0,0.0,0.0
3,0.02526539278131635,0.003430204859456884,0.008177570093457943,0.02186836518046709,0.0243531202435312,0.0,0.0,0.0,0.0
1,0.021231422505307854,0.0010004764173415913,0.003796728971962617,0.020169851380042462,0.0076103500761035,0.0,0.0,0.0,0.0
3,0.050955414012738856,0.012148642210576465,0.03241822429906542,0.04097664543524416,0.0669710806697108,0.0035971223021582736,0.006369426751592357,0.0,0.03225806451612903
3,0.03481953290870488,0.006479275845640781,0.014018691588785047,0.03099787685774947,0.0228310502283105,0.007194244604316547,0.0,0.0196078431372549,0.0
3,0.042887473460721866,0.015578847070033349,0.012266355140186916,0.03630573248407643,0.045662100456621,0.0035971223021582736,0.0,0.0,0.0
3,0.04479830148619957,0.013530252501191043,0.013434579439252336,0.03949044585987261,0.0380517503805175,0.0,0.0,0.0,0.0
3,0.031422505307855626,0.005431157694140066,0.004672897196261682,0.028874734607218684,0.015220700152207,0.0,0.012738853503184714,0.0,0.0
3,0.02059447983014862,0.0038589804668889946,0.004672897196261682,0.017834394904458598,0.0197869101978691,0.0,0.0,0.0,0.0
3,0.05923566878980892,0.01391138637446403,0.009929906542056074,0.053927813163481955,0.030441400304414,0.01079136690647482,0.006369426751592357,0.0196078431372549,0.0
1,0.05583864118895966,0.00038113387327298715,0.0,0.05201698513800425,0.0213089802130898,0.014388489208633094,0.0,0.0,0.0
3,0.0375796178343949,0.009194854692710815,0.009929906542056074,0.03205944798301486,0.0380517503805175,0.0035971223021582736,0.0,0.0,0.0
1,0.10976645435244162,0.0015245354930919486,0.0002920560747663551,0.10276008492569003,0.0395738203957382,0.025179856115107913,0.0,0.0,0.0
3,0.0613588110403397,0.012291567413053836,0.009637850467289719,0.05435244161358811,0.0502283105022831,0.0,0.0,0.0,0.0
1,0.014012738853503185,0.0006193425440686041,0.0,0.013800424628450107,0.0015220700152207,0.0,0.0,0.0,0.0
1,0.0237791932059448,0.00028585040495474035,0.0,0.02208067940552017,0.0121765601217656,0.0,0.0,0.0,0.0
3,0.04373673036093418,0.012339209147212959,0.014018691588785047,0.03842887473460722,0.0334855403348554,0.0035971223021582736,0.012738853503184714,0.0,0.0
3,0.07685774946921443,0.022296331586469747,0.02511682242990654,0.06475583864118896,0.0852359208523592,0.0,0.0,0.0196078431372549,0.0
3,0.03906581740976645,0.006193425440686041,0.014894859813084112,0.03418259023354565,0.0350076103500761,0.0,0.0,0.0,0.0
3,0.045859872611464965,0.011958075273939972,0.009929906542056074,0.04225053078556263,0.0243531202435312,0.0,0.0,0.0,0.03225806451612903
3,0.012101910828025478,0.0,0.0,0.0118895966029724,0.0015220700152207,0.0,0.0,0.0,0.0
3,0.05774946921443737,0.012291567413053836,0.01255841121495327,0.04798301486199576,0.0669710806697108,0.0035971223021582736,0.006369426751592357,0.0,0.0
3,0.052653927813163484,0.011767508337303478,0.009929906542056074,0.04416135881104034,0.0502283105022831,0.01079136690647482,0.012738853503184714,0.0,0.06451612903225806
3,0.02802547770700637,0.004240114340161982,0.011682242990654205,0.02335456475583864,0.030441400304414,0.0035971223021582736,0.0,0.0,0.03225806451612903
3,0.04798301486199576,0.016245831348261075,0.01197429906542056,0.041613588110403395,0.045662100456621,0.0,0.0,0.0,0.0
3,0.0074309978768577496,4.7641734159123394e-05,0.0,0.0074309978768577496,0.0,0.0,0.0,0.0,0.0
3,0.0464968152866242,0.015054787994282991,0.010514018691588784,0.036093418259023353,0.0700152207001522,0.01079136690647482,0.0,0.0,0.0
3,0.019957537154989383,4.7641734159123394e-05,0.0002920560747663551,0.019957537154989383,0.0,0.0,0.0,0.0,0.0
3,0.05498938428874735,0.017532158170557408,0.014602803738317757,0.049681528662420385,0.0380517503805175,0.0,0.0,0.0,0.0
3,0.013163481953290871,4.7641734159123394e-05,0.0,0.013163481953290871,0.0,0.0,0.0,0.0,0.0
3,0.026963906581740978,0.003620771796093378,0.006133177570093458,0.024203821656050957,0.0197869101978691,0.0,0.0,0.0,0.0
3,0.031634819532908705,0.0030014292520247738,0.004380841121495327,0.028450106157112527,0.0228310502283105,0.0,0.0,0.0,0.0
3,0.028450106157112527,0.0081467365412101,0.01197429906542056,0.024628450106157114,0.0273972602739726,0.0,0.0,0.0,0.0
3,0.08322717622080679,0.021962839447355883,0.013726635514018691,0.07643312101910828,0.0487062404870624,0.0,0.0,0.0,0.0
3,0.06581740976645435,0.02572653644592663,0.01197429906542056,0.06029723991507431,0.0395738203957382,0.0,0.0,0.0,0.0
1,0.0029723991507431,0.00014292520247737017,0.0,0.0025477707006369425,0.0030441400304414,0.0,0.0,0.0,0.0
1,0.06220806794055202,0.00028585040495474035,0.0002920560747663551,0.058386411889596604,0.0228310502283105,0.01079136690647482,0.0,0.0,0.0
1,0.05010615711252654,0.0005717008099094807,0.0,0.04798301486199576,0.0121765601217656,0.0035971223021582736,0.006369426751592357,0.0,0.0
1,0.06624203821656051,0.0004764173415912339,0.0,0.06178343949044586,0.0273972602739726,0.01079136690647482,0.0,0.0,0.0
1,0.005095541401273885,0.0005717008099094807,0.0,0.005095541401273885,0.0,0.0,0.0,0.0,0.0
0,0.003397027600849257,0.0004287756074321105,0.0,0.0031847133757961785,0.0015220700152207,0.0,0.0,0.0,0.0
1,0.0070063694267515925,0.0005717008099094807,0.0,0.006794055201698514,0.0015220700152207,0.0,0.0,0.0,0.0
1,0.14331210191082802,0.0004764173415912339,0.0,0.13694267515923567,0.0441400304414003,0.0035971223021582736,0.0,0.0,0.0
1,0.1564755838641189,0.000857551214864221,0.0,0.14798301486199575,0.0471841704718417,0.03237410071942446,0.0,0.0,0.0
1,0.12144373673036093,0.0007622677465459743,0.0,0.11762208067940552,0.0243531202435312,0.007194244604316547,0.0,0.0,0.0
1,0.004883227176220807,0.0003334921391138637,0.0,0.004246284501061571,0.0045662100456621,0.0,0.0,0.0,0.0
1,0.0564755838641189,0.0011910433539780848,0.0,0.05307855626326964,0.0167427701674277,0.017985611510791366,0.0,0.0,0.0
3,0.08025477707006369,0.024392567889471178,0.008761682242990653,0.07388535031847134,0.0410958904109589,0.007194244604316547,0.0,0.0,0.03225806451612903
3,0.08938428874734607,0.03377798951881848,0.008761682242990653,0.0791932059447983,0.0684931506849315,0.007194244604316547,0.0,0.0196078431372549,0.0
3,0.31698513800424627,0.0942829919009052,0.2199182242990654,0.2830148619957537,0.2115677321156773,0.03237410071942446,0.01910828025477707,0.1568627450980392,0.03225806451612903
1,0.01613588110403397,0.0008099094807050976,0.0,0.01613588110403397,0.0,0.0,0.0,0.0,0.0
1,0.007643312101910828,0.0005240590757503573,0.0,0.007218683651804671,0.0030441400304414,0.0,0.0,0.0,0.0
1,0.0040339702760084925,0.00038113387327298715,0.0,0.003821656050955414,0.0,0.0,0.006369426751592357,0.0,0.0
1,0.005732484076433121,0.0004764173415912339,0.0,0.005732484076433121,0.0,0.0,0.0,0.0,0.0
1,0.024840764331210193,9.528346831824679e-05,0.015478971962616822,0.022929936305732482,0.0136986301369863,0.0,0.0,0.0,0.0
1,0.03099787685774947,4.7641734159123394e-05,0.0,0.03078556263269639,0.0015220700152207,0.0,0.0,0.0,0.0
1,0.03524416135881104,0.0,0.003796728971962617,0.03205944798301486,0.0106544901065449,0.0,0.0,0.1568627450980392,0.0
1,0.040339702760084924,0.0,0.009053738317757009,0.03630573248407643,0.0,0.0,0.0,0.37254901960784315,0.0
1,0.04607218683651804,0.0007622677465459743,0.0,0.04522292993630573,0.0060882800608828,0.0,0.0,0.0,0.0
1,0.09723991507430998,0.0006669842782277274,0.0,0.09575371549893844,0.0045662100456621,0.014388489208633094,0.0,0.0,0.0
1,0.11740976645435244,0.0007146260123868509,0.0,0.11422505307855627,0.0182648401826484,0.01079136690647482,0.0,0.0,0.0
1,0.043099787685774944,0.000857551214864221,0.0032126168224299065,0.040339702760084924,0.0106544901065449,0.02158273381294964,0.0,0.0,0.0
1,0.21337579617834396,0.0011910433539780848,0.0002920560747663551,0.20785562632696392,0.0243531202435312,0.03237410071942446,0.006369426751592357,0.0,0.0
3,0.042887473460721866,0.006908051453072892,0.006717289719626168,0.038641188959660296,0.0289193302891933,0.0,0.0,0.0,0.03225806451612903
1,0.09087048832271762,0.0006669842782277274,0.0,0.08895966029723991,0.0060882800608828,0.017985611510791366,0.0,0.0,0.0
1,0.10169851380042463,0.0008099094807050976,0.0,0.0980891719745223,0.015220700152207,0.025179856115107913,0.0,0.0,0.0
3,0.04501061571125265,0.005526441162458313,0.0032126168224299065,0.04267515923566879,0.015220700152207,0.0035971223021582736,0.0,0.0,0.0
3,0.04777070063694268,0.007479752262982373,0.004964953271028037,0.04479830148619957,0.0213089802130898,0.0,0.0,0.0,0.0
3,0.03630573248407643,0.002191519771319676,0.0014602803738317756,0.033121019108280254,0.0182648401826484,0.007194244604316547,0.006369426751592357,0.0,0.0
3,0.052441613588110406,0.005717008099094807,0.004672897196261682,0.04925690021231423,0.0213089802130898,0.0035971223021582736,0.0,0.0,0.0
3,0.05711252653927813,0.021581705574082895,0.01139018691588785,0.05138004246284501,0.0395738203957382,0.0035971223021582736,0.0,0.0,0.0
3,0.05477707006369427,0.02315388280133397,0.009345794392523364,0.049893842887473464,0.0350076103500761,0.0,0.0,0.0,0.0
1,0.02314225053078556,9.528346831824679e-05,0.0002920560747663551,0.02208067940552017,0.0076103500761035,0.0,0.0,0.0,0.0
1,0.02059447983014862,0.00023820867079561695,0.0,0.02038216560509554,0.0,0.0035971223021582736,0.0,0.0,0.0
3,0.059447983014861996,0.009480705097665555,0.0073014018691588784,0.053927813163481955,0.0365296803652968,0.007194244604316547,0.0,0.0,0.0
3,0.06900212314225053,0.0036684135302525013,0.006133177570093458,0.06220806794055202,0.045662100456621,0.0035971223021582736,0.006369426751592357,0.0,0.0
1,0.010828025477707006,0.0005240590757503573,0.0,0.010828025477707006,0.0,0.0,0.0,0.0,0.0
3,0.059447983014861996,0.0393044306812768,0.013726635514018691,0.05159235668789809,0.0532724505327245,0.0035971223021582736,0.006369426751592357,0.0,0.0
3,0.14607218683651804,0.0,0.0,0.13418259023354565,0.0517503805175038,0.0,0.0,0.43137254901960786,0.0
3,0.07749469214437367,0.03835159599809433,0.013434579439252336,0.06794055201698514,0.0593607305936073,0.0035971223021582736,0.01910828025477707,0.0,0.06451612903225806
1,0.06263269639065817,0.00023820867079561695,0.0,0.06263269639065817,0.0,0.0,0.0,0.0,0.0
1,0.005732484076433121,0.0006669842782277274,0.0,0.005520169851380042,0.0015220700152207,0.0,0.0,0.0,0.0
1,0.0031847133757961785,0.0005240590757503573,0.0,0.0031847133757961785,0.0,0.0,0.0,0.0,0.0
1,0.003397027600849257,0.0005717008099094807,0.0,0.003397027600849257,0.0,0.0,0.0,0.0,0.0
1,0.0061571125265392785,0.0005717008099094807,0.0,0.0061571125265392785,0.0,0.0,0.0,0.0,0.0
3,0.0059447983014862,0.00028585040495474035,0.0,0.0059447983014862,0.0,0.0,0.0,0.0,0.0
1,0.0016985138004246285,0.00038113387327298715,0.0,0.0016985138004246285,0.0,0.0,0.0,0.0,0.0
1,0.0021231422505307855,0.0004287756074321105,0.0,0.0021231422505307855,0.0,0.0,0.0,0.0,0.0
1,0.008280254777070064,0.00038113387327298715,0.0,0.008280254777070064,0.0,0.0,0.0,0.0,0.0
1,0.010403397027600849,0.0005240590757503573,0.0,0.009978768577494692,0.0030441400304414,0.0,0.0,0.0,0.0
3,0.04798301486199576,0.0213911386374464,0.01080607476635514,0.040127388535031845,0.0380517503805175,0.0035971223021582736,0.006369426751592357,0.19607843137254902,0.0
3,0.02208067940552017,0.0023344449737970462,0.003796728971962617,0.019320594479830148,0.0182648401826484,0.0,0.0,0.0196078431372549,0.0
1,0.05329087048832272,0.0008099094807050976,0.0,0.05180467091295117,0.0106544901065449,0.0,0.0,0.0,0.0
3,0.05180467091295117,0.028060981419723678,0.014018691588785047,0.04522292993630573,0.0441400304414003,0.0035971223021582736,0.006369426751592357,0.0,0.0
3,0.0535031847133758,0.026584087660790852,0.01197429906542056,0.04331210191082802,0.0684931506849315,0.0035971223021582736,0.006369426751592357,0.0,0.03225806451612903
3,0.025690021231422507,0.0007146260123868509,0.0011682242990654205,0.024203821656050957,0.0060882800608828,0.007194244604316547,0.006369426751592357,0.0,0.0
1,0.06815286624203822,0.00023820867079561695,0.0,0.06518046709129512,0.0167427701674277,0.007194244604316547,0.006369426751592357,0.0,0.0
1,0.02186836518046709,0.00038113387327298715,0.0008761682242990654,0.021019108280254776,0.0060882800608828,0.0,0.0,0.0,0.0
3,0.028874734607218684,0.0014768937589328252,0.004672897196261682,0.025902335456475585,0.0213089802130898,0.0,0.0,0.0,0.0
3,0.07154989384288747,0.011767508337303478,0.007885514018691588,0.06369426751592357,0.0532724505327245,0.0035971223021582736,0.006369426751592357,0.0,0.0
1,0.1375796178343949,0.0006193425440686041,0.0,0.13312101910828025,0.0273972602739726,0.01079136690647482,0.0,0.0,0.0
3,0.037154989384288746,0.007479752262982373,0.0040887850467289715,0.03333333333333333,0.0273972602739726,0.0,0.0,0.0,0.0
3,0.07197452229299363,0.02020009528346832,0.010514018691588784,0.06284501061571125,0.0578386605783866,0.0035971223021582736,0.025477707006369428,0.0,0.0
1,0.07239915074309979,0.00014292520247737017,0.0,0.070276008492569,0.0121765601217656,0.007194244604316547,0.0,0.0,0.0
3,0.0375796178343949,0.006241067174845165,0.007885514018691588,0.03184713375796178,0.0410958904109589,0.0,0.0,0.0,0.0
1,0.04267515923566879,0.0,0.0,0.041401273885350316,0.0060882800608828,0.007194244604316547,0.0,0.0,0.0
1,0.009129511677282378,0.0003334921391138637,0.0,0.00870488322717622,0.0030441400304414,0.0,0.0,0.0,0.0
1,0.008492569002123142,0.0003334921391138637,0.0,0.008280254777070064,0.0015220700152207,0.0,0.0,0.0,0.0
1,0.012314225053078557,0.0006669842782277274,0.0,0.012101910828025478,0.0015220700152207,0.0,0.0,0.0,0.0
3,0.08556263269639065,0.025011910433539782,0.012266355140186916,0.07707006369426751,0.0547945205479452,0.0035971223021582736,0.01910828025477707,0.0,0.0
1,0.031422505307855626,0.00019056693663649358,0.0008761682242990654,0.030573248407643312,0.0060882800608828,0.0,0.0,0.0,0.0
1,0.03184713375796178,0.0011434016198189614,0.0005841121495327102,0.030573248407643312,0.0091324200913242,0.0,0.0,0.0,0.0
1,0.011252653927813163,0.0005717008099094807,0.0,0.011252653927813163,0.0,0.0,0.0,0.0,0.0
2,0.030573248407643312,0.0007146260123868509,0.002336448598130841,0.029723991507430998,0.0060882800608828,0.0,0.0,0.0,0.0
3,0.06326963906581741,0.023392091472129586,0.013434579439252336,0.05562632696390658,0.0517503805175038,0.007194244604316547,0.0,0.0,0.0
1,0.03630573248407643,0.00019056693663649358,0.0002920560747663551,0.03524416135881104,0.0076103500761035,0.0,0.0,0.0,0.0
1,0.9363057324840764,0.030157217722725106,0.07505841121495327,0.916135881104034,0.1111111111111111,0.06115107913669065,0.03184713375796178,0.0,0.0
3,0.07940552016985138,0.028013339685564555,0.013434579439252336,0.06942675159235669,0.0715372907153729,0.0,0.0,0.0,0.0
1,0.03842887473460722,0.0009528346831824678,0.0,0.03821656050955414,0.0015220700152207,0.0,0.0,0.0,0.0
1,0.056687898089171976,0.0009528346831824678,0.0002920560747663551,0.05286624203821656,0.0121765601217656,0.03597122302158273,0.0,0.0,0.0
1,0.012738853503184714,0.0003334921391138637,0.0,0.012526539278131636,0.0015220700152207,0.0,0.0,0.0,0.0
1,0.020806794055201697,0.001095759885659838,0.0014602803738317756,0.020169851380042462,0.0030441400304414,0.0035971223021582736,0.0,0.0,0.0
3,0.005520169851380042,0.0003334921391138637,0.0,0.005520169851380042,0.0,0.0,0.0,0.0,0.0
1,0.054140127388535034,0.000857551214864221,0.0,0.05180467091295117,0.0167427701674277,0.0,0.0,0.0,0.0
1,0.03694267515923567,0.00028585040495474035,0.0002920560747663551,0.03545647558386412,0.0076103500761035,0.007194244604316547,0.0,0.0,0.0
1,0.013588110403397028,0.00023820867079561695,0.0002920560747663551,0.012526539278131636,0.0076103500761035,0.0,0.0,0.0,0.0
1,0.013163481953290871,0.00014292520247737017,0.0,0.012314225053078557,0.0060882800608828,0.0,0.0,0.0,0.0
3,0.04076433121019108,0.019866603144354456,0.011682242990654205,0.035668789808917196,0.0334855403348554,0.0035971223021582736,0.006369426751592357,0.0,0.0
1,0.02335456475583864,0.000857551214864221,0.0017523364485981308,0.02335456475583864,0.0,0.0,0.0,0.0,0.0
1,0.02526539278131635,0.0005717008099094807,0.0020443925233644858,0.024840764331210193,0.0030441400304414,0.0,0.0,0.0,0.0
1,0.008917197452229299,0.0005240590757503573,0.0,0.00870488322717622,0.0,0.0035971223021582736,0.0,0.0,0.0
3,0.049681528662420385,0.016912815626488803,0.009929906542056074,0.03779193205944798,0.0791476407914764,0.007194244604316547,0.0,0.0196078431372549,0.03225806451612903
1,0.011464968152866241,0.0004764173415912339,0.0,0.011252653927813163,0.0015220700152207,0.0,0.0,0.0,0.0
1,0.01740976645435244,0.00038113387327298715,0.0,0.016985138004246284,0.0015220700152207,0.0,0.0,0.0196078431372549,0.0
1,0.003821656050955414,0.00038113387327298715,0.0,0.003821656050955414,0.0,0.0,0.0,0.0,0.0
1,0.031210191082802548,0.0008099094807050976,0.0020443925233644858,0.029936305732484077,0.0076103500761035,0.0035971223021582736,0.0,0.0,0.0
1,0.016985138004246284,0.00038113387327298715,0.0,0.016772823779193206,0.0015220700152207,0.0,0.0,0.0,0.0
3,0.06348195329087049,0.026869938065745592,0.012266355140186916,0.05562632696390658,0.0517503805175038,0.0035971223021582736,0.006369426751592357,0.0,0.03225806451612903
1,0.1335456475583864,0.0005240590757503573,0.0002920560747663551,0.12887473460721868,0.0273972602739726,0.014388489208633094,0.0,0.0,0.0
1,0.01464968152866242,9.528346831824679e-05,0.0,0.014225053078556264,0.0030441400304414,0.0,0.0,0.0,0.0
3,0.0464968152866242,0.005240590757503573,0.004964953271028037,0.040339702760084924,0.0395738203957382,0.0035971223021582736,0.012738853503184714,0.0,0.0
1,0.006369426751592357,9.528346831824679e-05,0.0,0.005732484076433121,0.0045662100456621,0.0,0.0,0.0,0.0
1,0.013800424628450107,4.7641734159123394e-05,0.0,0.013163481953290871,0.0030441400304414,0.0035971223021582736,0.0,0.0,0.0
1,0.03418259023354565,0.0003334921391138637,0.0,0.03248407643312102,0.0121765601217656,0.0,0.0,0.0,0.0
3,0.08450106157112526,0.028823249166269653,0.008761682242990653,0.07388535031847134,0.0669710806697108,0.01079136690647482,0.01910828025477707,0.0,0.0
1,0.009978768577494692,0.0003334921391138637,0.0,0.009978768577494692,0.0,0.0,0.0,0.0,0.0
1,0.038641188959660296,0.00014292520247737017,0.0011682242990654205,0.0375796178343949,0.0076103500761035,0.0,0.0,0.0,0.0
3,0.0673036093418259,0.0075273939971414955,0.009345794392523364,0.05711252653927813,0.0715372907153729,0.0035971223021582736,0.0,0.0,0.0
3,0.12123142250530786,0.04230585993330157,0.03125,0.09745222929936306,0.1628614916286149,0.0035971223021582736,0.006369426751592357,0.0196078431372549,0.06451612903225806
1,0.003397027600849257,0.0004764173415912339,0.0,0.0031847133757961785,0.0015220700152207,0.0,0.0,0.0,0.0
1,0.006369426751592357,0.0004287756074321105,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.0
1,0.012101910828025478,0.0003334921391138637,0.0,0.012101910828025478,0.0,0.0,0.0,0.0,0.0
1,0.015711252653927813,0.00028585040495474035,0.0008761682242990654,0.015711252653927813,0.0,0.0,0.0,0.0,0.0
3,0.0781316348195329,0.04340161981896141,0.014602803738317757,0.0673036093418259,0.076103500761035,0.0035971223021582736,0.0,0.0,0.0
1,0.0040339702760084925,0.00014292520247737017,0.0,0.0040339702760084925,0.0,0.0,0.0,0.0,0.0
1,0.037367303609341825,0.00014292520247737017,0.0,0.037154989384288746,0.0,0.0035971223021582736,0.0,0.0,0.0
1,0.02823779193205945,0.0003334921391138637,0.0,0.02823779193205945,0.0,0.0,0.0,0.0,0.0
1,0.034394904458598725,0.00028585040495474035,0.0005841121495327102,0.03354564755838641,0.0045662100456621,0.0035971223021582736,0.0,0.0,0.0
3,0.15583864118895965,0.0474511672224869,0.021320093457943924,0.1276008492569002,0.1765601217656012,0.039568345323741004,0.03821656050955414,0.0,0.0
2,0.008917197452229299,0.0007622677465459743,0.002628504672897196,0.00870488322717622,0.0015220700152207,0.0,0.0,0.0,0.0
2,0.0070063694267515925,0.00028585040495474035,0.0008761682242990654,0.0065817409766454355,0.0030441400304414,0.0,0.0,0.0,0.0
3,0.0061571125265392785,0.00028585040495474035,0.0002920560747663551,0.0061571125265392785,0.0,0.0,0.0,0.0,0.0
1,0.009129511677282378,0.00028585040495474035,0.0,0.008917197452229299,0.0015220700152207,0.0,0.0,0.0,0.0
1,0.0029723991507431,0.00028585040495474035,0.0,0.002760084925690021,0.0015220700152207,0.0,0.0,0.0,0.0
